
📺央卫网络,#genre#
MBC Andong (안동 MBC) (360p) [Not 24/7],http://andong.webcasting.co.kr/live/mbc/playlist.m3u8
MBC Chuncheon (춘천 MBC) (480p) [Not 24/7],https://stream.chmbc.co.kr/TV/myStream/playlist.m3u8
MBC Jeju (제주 MBC) (352p) [Not 24/7],https://wowza.jejumbc.com/live/tv_jejumbc/playlist.m3u8
MBC Mokpo (목포 MBC) (720p) [Not 24/7],http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
MBC Yeosu (여수 MBC) (1080p) [Not 24/7],https://5c3639aa99149.streamlock.net/live_TV/tv/playlist.m3u8
NHTV (720p),http://nonghyup.flive.skcdn.com/nonghyup/_definst_/nhlive/playlist.m3u8
SBS CJB (540p) [Not 24/7],http://1.222.207.80:1935/live/cjbtv/playlist.m3u8
SBS JTV (406p) [Not 24/7],http://61.85.197.53:1935/jtv_live/myStream/playlist.m3u8
SBS KNN (1080p) [Not 24/7]
Shopping NT (720p),https://live.shoppingntmall.com/live/10011.m3u8
tvchosun2,http://onair2.cdn.tvchosun.com/origin2/_definst_/tvchosun_s3/playlist.m3u8
tvchosun,http://onair.cdn.tvchosun.com/origin1/_definst_/tvchosun_s1/playlist.m3u8
BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1216149699.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
EBS2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
EBSi,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
EBS+2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
EBSe,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
tvN1,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8?
tvN2,https://d21dxaer0ypwk1.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-a6m2cy2rylsvo-ssai-prd/54ac8e25_eb5a_4f10_ba20_ffb254f0a16c/hls/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.service_id=KRBC32000261J
tvN3,https://d25mdvvpht3395.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-p8ea370fl7r4f-ssai-prd/82f296fd_2916_45b7_b799_525a4226957a/hls/playlist.m3u8?
tvN5,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8?tvN Movies
KBS世界,https://wms4-kortv.akamaized.net/a_live/63719963/smil:20ch011.smil/playlist.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
EBS 2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?
JTV,http://61.85.197.53:1935/jtv_live/myStream/chunklist_w1542137203.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
C,http://112.175.51.214:1935/live/myStream/playlist.m3u8
TV,https://stream.ads.ottera.tv/playlist.m3u8?network_id=595
TV1,https://stream.ads.ottera.tv/playlist.m3u8?network_id=743
TV3,https://stream.ads.ottera.tv/playlist.m3u8?network_id=630
TV4,https://stream.ads.ottera.tv/playlist.m3u8?network_id=644
14,https://stream.ads.ottera.tv/playlist.m3u8?network_id=14
EBS少儿,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩国EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8?zshijd
韩国EBS2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?zshijd
Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist.m3u
声优广播,http://www.uniqueradio.jp/agplayerf/hls/Active.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist.m3u8
CJB,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
Arirang,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/chunklist.m3u8
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8
Arirang Radio,http://amdlive-ch03.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/playlist.m3u8
BTN,http://btn.nowcdn.co.kr/btn/btnlive01/playlist.m3u8
CPBC,http://onair1.cpbc.co.kr:1935/tv/smil:live.smil/playlist.m3u8
EBS-KIDS,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/playlist.m3u8
GCN教会,http://liveko24-manminglobal3.ktcdn.co.kr/liveko24/gcnko_high/chunklist.m3u8
MBN,http://mytv.dothome.co.kr/ch/catv/54.php
NewKID2,https://stream.ads.ottera.tv/playlist.m3u8?network_id=878
NewKID4,https://stream.ads.ottera.tv/playlist.m3u8?network_id=888
NewKID4,https://stream.ads.ottera.tv/playlist.m3u8?network_id=872
韩国音乐,http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
RNA,http://5ddfc48289114.streamlock.net/CHsoom/LIVE/playist.m3u8



🏀体育,#genre#
四海钓鱼 
快乐垂钓,http://nn.7x9d.cn/mk.php?ip=61.166.174.158:8014&id=live1051 
红牛TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
劲爆体育,http://t.061899.xyz/tl/dq.php?id=jbty
广东体育,http://r.jdshipin.com/LiYdg
广东体育,http://go.bkpcp.top/mg/gdty
安徽综艺体育,http://112.27.235.94:8000/hls/25/index.m3u8
纬来体育,rtmp://f13h.mine.nu/sat/tv721
MBC体育,http://211.33.246.4:32954/cj_live/myStream.sdp/chunklist_w517347500.m3u8
PRO Sport International,https://proshls.wns.live/hls/stream.m3u8

🐬动画,#genre#
CCTV少儿,http://115.190.252.60:20508/se.php?id=cctv14
动漫秀场,http://115.190.252.60:20508/se.php?id=dmxc
福建少儿,http://115.190.252.60:20508/se.php?id=fjse
广东少儿,http://115.190.252.60:20508/se.php?id=gdse
嘉佳卡通,http://115.190.252.60:20508/se.php?id=jjkt2
南京少儿,http://115.190.252.60:20508/se.php?id=njse
深圳少儿,http://115.190.252.60:20508/se.php?id=szse
甘肃少儿,http://115.190.252.60:20508/se.php?id=gsse
新疆少儿,http://115.190.252.60:20508/se.php?id=xjse
内蒙古少儿,http://115.190.252.60:20508/se.php?id=nmgse
浙江少儿,http://ali-xwl.cztv.com/live/channel081080Plxw.m3u8
浙江少儿,https://ali-xwl.cztv.com/live/channel081080Pnew.m3u8
浙江少儿,https://ali-xwl.cztv.com/live/channel08720Pnew.m3u8 
海南少儿,http://nn.7x9d.cn/地方台8563/海南.php?id=sepd
国际少儿,http://110.42.62.252:8080/live/sews.m3u8

🌏国外频道,#genre#
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
WionNews,https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8
Newsmax,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
俄罗斯今日,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
arirang,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8
wild earth,https://wildearth-plex.amagi.tv/masterR1080p.m3u8
trace sport,https://lightning-tracesport-samsungau.amagi.tv/playlist1080p.m3u8
Mytime,https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00500-studiocitypictu-mytimeuk-xiaomi/playlist.m3u8
Young Hollywood,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00143-younghollywoodl-younghollywood-xiaomi/playlist.m3u8
  
泰国ASTV,http://news1.live14.com/stream/news1_hi.m3u8
朝鲜KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩国教育台,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
韩国中央台,http://119.77.96.184:1935/chn21/chn21/playlist.m3u8
韩国-BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
韩国-BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
韩国-EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩国|Ebs Kids,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
韩国|EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
韩国|EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩国|EBS2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩国-EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩国-EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩国|EBSe,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8
韩国-KCTV_HV2,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
韩国-MBC综合频道,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
伊朗-PBCTapeshTV,http://iptv.tapesh.tv/tapesh/playlist.m3u8
韩国|BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1216149699.m3u8
韩国|EBSi,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
韩国|EBS+2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩国|KBC|SBS 
韩国|KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_tvbox6.com.m3u8
韩国|KCTV 1,http://119.77.96.184:1935/chn21/chn21/chunklist_tvbox6.com.m3u8
韩国|CJB|SBS,http://1.222.207.80:1935/live/cjbtv/playlist.m3u8
韩国|MBC体育,http://211.33.246.4:32954/cj_live/myStream.sdp/chunklist_w517347500.m3u8
韩国|KBS LIVE,http://kbs-dokdo.gscdn.com/dokdo_300/dokdo_300.stream/playlist.m3u8
韩国|Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
朝鲜中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
印度NDTV,https://ndtv24x7elemarchana.akamaized.net/hls/live/2003678/ndtv24x7/master.m3u8

📻广播频道,#genre#
周杰伦电台,https://stream.zeno.fm/zibntg5gtr7vv
每日歌曲,https://lhttp.qingting.fm/live/5021381/64k.mp3
亚洲经典,https://lhttp.qingting.fm/live/5021912/64k.mp3
HD音乐,https://lhttp.qingting.fm/live/15318341/64k.mp3
亚洲天空,https://lhttp.qingting.fm/live/20071/64k.mp3
亚洲音乐,https://lhttp.qingting.fm/live/5022405/64k.mp3
亚洲粤语,https://lhttp.qingting.fm/live/15318569/64k.mp3
贵州音乐,https://lhttp.qingting.fm/live/20067/64k.mp3
楚天交通广播,https://satellitepull.cnr.cn/live/wx32hubctjtgb/playlist.m3u8
楚天音乐广播,https://satellitepull.cnr.cn/live/wx32hubctyygb/playlist.m3u8
湖北妇女儿童,https://satellitepull.cnr.cn/live/wx32hubfnetgb/playlist.m3u8
湖北交通广播,https://satellitepull.cnr.cn/live/wx32hubjtgb/playlist.m3u8
湖北经典音乐,https://satellitepull.cnr.cn/live/wx32hubyygb/playlist.m3u8
湖北经济广播,https://satellitepull.cnr.cn/live/wx32hubjjgb/playlist.m3u8
湖北农村广播,https://satellitepull.cnr.cn/live/wx32hubncgb/playlist.m3u8
湖北生活广播,https://satellitepull.cnr.cn/live/wx32hubczshgb/playlist.m3u8
湖北资讯广播,https://satellitepull.cnr.cn/live/wx32hubzxgb/playlist.m3u8
湖北之声,https://satellitepull.cnr.cn/live/wx32hubzsgb/playlist.m3u8
湖北音乐,https://lhttp.qingting.fm/live/1289/64k.mp3
湖南音乐,https://lhttp.qingting.fm/live/4979/64k.mp3
吉林音乐,https://lhttp.qingting.fm/live/1831/64k.mp3
江西音乐,http://lhttp.qingting.fm/live/1802/64k.mp3
山西音乐,https://lhttp.qingting.fm/live/4932/64k.mp3
福建音乐,https://lhttp.qingting.fm/live/4585/64k.mp3
河北音乐,https://lhttp.qingting.fm/live/1649/64k.mp3
浙江音乐,https://lhttp.qingting.fm/live/4866/64k.mp3
亚洲粤语,https://lhttp.qingting.fm/live/15318569/64k.mp3
重庆音乐,https://lhttp.qingting.fm/live/647/64k.mp3
江苏音乐,https://lhttp.qingting.fm/live/4936/64k.mp3
陕西音乐,https://lhttp.qingting.fm/live/4873/64k.mp3
广西音乐,https://lhttp.qingting.fm/live/4875/64k.mp3
河南音乐,https://lhttp.qingting.fm/live/1206/64k.mp3
河南音乐2,https://lhttp.qingting.fm/live/1206/64k.mp3
四川音乐,https://lhttp.qingting.fm/live/1110/64k.mp3
楚天音乐广播 FM105.8 (Opt-1)[0*0],http://ls.qingting.fm/live/1289.m3u8
楚天交通广播 FM92.7[0*0],http://ls.qingting.fm/live/1291.m3u8
重庆音乐广播 FM88.10*0][0*0],http://ls.qingting.fm/live/647.m3u8
襄阳音乐广播[0*0],http://ls.qingting.fm/live/5057.m3u8
厦门音乐广播0*0][0*0],http://ls.qingting.fm/live/1739.m3u8
厦门新闻广播0*0][0*0],http://ls.qingting.fm/live/1737.m3u8
东莞FM104音乐广播[0*0],http://ls.qingting.fm/live/93619.m3u8
云南音乐广播 FM97[0*0],http://ls.qingting.fm/live/1929.m3u8
保定经典964汽车音乐广播[0*0],http://ls.qingting.fm/live/2227017.m3u8
太原音乐广播 FM102.6[0*0],http://ls.qingting.fm/live/1185.m3u8
山东音乐广播 FM99.1[0*0],http://ls.qingting.fm/live/1665.m3u8
济南音乐广播(MUSIC887)[0*0],http://ls.qingting.fm/live/1671.m3u8
温州私家车音乐广播 FM100.3[0*0],http://ls.qingting.fm/live/23865.m3u8
西安音乐广播 FM93.1 (Opt-1)[0*0],http://ls.qingting.fm/live/1612.m3u8
贵州电台音乐广播 FM91.6[0*0],http://ls.qingting.fm/live/23937.m3u8
郴州音乐交通广播 FM102.8[0*0],http://ls.qingting.fm/live/86747.m3u8
陕西音乐广播 FM98.8[0*0],http://ls.qingting.fm/live/4873.m3u8
青海交通音乐广播 FM97.2[0*0],http://ls.qingting.fm/live/5009.m3u8
鹤壁交通音乐广播 FM93.5[0*0],http://ls.qingting.fm/live/3032681.m3u8
龙广音乐广播 FM95.8[0*0],http://ls.qingting.fm/live/4969.m3u8
山西音乐广播,https://radiolive.sxrtv.com/live/yinyue/playlist.m3u8
中国之声,https://ngcdn001.cnr.cn/live/zgzs/index.m3u8
华语环球,https://sk.cri.cn/hyhq.m3u8
环球资讯,https://sk.cri.cn/905.m3u8
轻松调频,https://sk.cri.cn/915.m3u8
世界华声,https://sk.cri.cn/hxfh.m3u8
China Plus Radio,https://sk.cri.cn/am846.m3u8
HITFM国际流行音乐,https://sk.cri.cn/887.m3u8

